predicted_react_70b
mostly false
mostly false
false
mostly false
mostly false
mostly false
false
false
mostly false
mostly false
false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly true
mostly false
mostly false
mostly false
true
false
mostly false
mostly false
false
mostly false
false
mostly false
mostly false
mostly false
false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
false
mostly false
mostly false
mixture
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly true
mostly false
false
mostly false
false
false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
error
mostly false
mostly false
mostly false
false
false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly true
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mixture
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mostly false
mixture
mostly true
mostly false
mostly true
mostly false
mostly false
mostly false
mostly true
false
mostly true
mostly true
mostly false
mostly false
mostly false
mostly false
mostly true
mostly false
mostly false
true
mostly false
mostly false
mostly false
mostly false
mostly false
false
mostly false
